rank,content_id,client_id,decline_probability,value_weighted_score,reason_code,action,archetype_id,days_since_last_update,impressions_90d,clicks_90d,ctr,avg_position,engagement_rate,click_equivalent_value,is_declining_label
29148,content_5854b5516881,client_6208ef0f77,0.559834083817974,0.0,content_depth_mismatch,MONITOR,1,104,6787,29,0.43,16.0,7.69,0.0,1
29149,content_9bc81fb810b7,client_3fdba35f04,0.7037484119680251,0.0,large_page_regression_risk,SCHEDULE_REVIEW,0,20,12841,25,0.19,13.5,0.68,0.0,0
29150,content_3b11268af36e,client_8527a891e2,0.5810162420814299,0.0,inconsistent_traffic,MONITOR,1,104,1,0,0.0,9.0,0.0,0.0,0
29151,content_26bc251eba79,client_3fdba35f04,0.7954151937765315,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,1372,2,0.15,8.0,0.0,0.0,1
29152,content_f658e746131f,client_4e07408562,0.543862401568967,0.0,past_visibility_peak,MONITOR,0,7,1485,0,0.0,3.5,0.0,0.0,1
29153,content_045fdd9e4505,client_19581e27de,0.2878135020513755,0.0,past_visibility_peak,MONITOR,0,22,494,0,0.0,60.9,0.0,0.0,0
29154,content_615cb7cf00e5,client_a88a7902cb,0.519289251428613,0.0,past_visibility_peak,MONITOR,0,20,2804,22,0.78,8.8,7.55,0.0,1
29155,content_8a918f6d5dec,client_7f2253d7e2,0.833038699968686,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,18052,34,0.19,5.6,0.0,0.0,1
29156,content_544cc7394fc5,client_4e07408562,0.41452891898581273,0.0,past_visibility_peak,MONITOR,0,25,4377,48,1.1,14.0,10.71,0.0,1
29157,content_878398ffb5d7,client_19581e27de,0.22889885025987258,0.0,large_page_regression_risk,MONITOR,0,22,16693,108,0.65,4.4,0.0,0.0,0
29158,content_379599977362,client_6208ef0f77,0.7972602236193254,0.0,content_depth_mismatch,PRIORITY_REVIEW,1,104,271,0,0.0,23.5,0.0,0.0,1
29159,content_eb8be36c15d7,client_8722616204,0.5287635880021863,0.0,aging_past_lifecycle_peak,MONITOR,0,8,117,0,0.0,14.1,0.0,0.0,1
29160,content_eafea7d1dda3,client_7f2253d7e2,0.7576971758354365,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,601,0,0.0,20.5,0.0,0.0,1
29161,content_3d573c8bac01,client_3fdba35f04,0.5748154465859076,0.0,past_visibility_peak,MONITOR,0,26,13699,37,0.27,9.8,4.23,0.0,0
29162,content_ca7d6057b1b5,client_a88a7902cb,0.6553485929013481,0.0,inconsistent_traffic,MONITOR,0,28,115,0,0.0,28.5,0.0,0.0,1
29163,content_d7717da18304,client_f369cb89fc,0.5238880575199634,0.0,aging_past_lifecycle_peak,MONITOR,0,20,18,0,0.0,5.6,0.0,0.0,0
29164,content_a0f2c6f4145c,client_4e07408562,0.5120621742228086,0.0,past_visibility_peak,MONITOR,0,25,9727,32,0.33,26.9,8.11,0.0,0
29165,content_fdab4c5e61d2,client_4e07408562,0.49851251795623164,0.0,past_visibility_peak,MONITOR,1,104,2206,6,0.27,31.6,25.0,0.0,0
29166,content_8fb055c452c7,client_6208ef0f77,0.6513880487498811,0.0,large_page_regression_risk,MONITOR,1,104,38023,86,0.23,14.1,1.98,0.0,1
29167,content_df8e9474900c,client_4e07408562,0.5626356386263022,0.0,past_visibility_peak,MONITOR,1,104,1352,4,0.3,13.6,0.0,0.0,0
29168,content_bf2503cea410,client_0b918943df,0.4433683854728186,0.0,aging_past_lifecycle_peak,MONITOR,0,8,2,0,0.0,6.0,0.0,0.0,1
29169,content_06a8cfd1d18f,client_f74efabef1,0.6904074813210439,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,43,0,0.0,4.8,0.0,0.0,1
29170,content_09191069a5f6,client_7f2253d7e2,0.6642448875272969,0.0,content_depth_mismatch,MONITOR,0,20,93,0,0.0,3.5,0.0,0.0,0
29171,content_5a9d3d70cd90,client_8527a891e2,0.5002476083357742,0.0,inconsistent_traffic,MONITOR,0,8,1,0,0.0,30.0,0.0,0.0,0
29172,content_5d6794f6eeb2,client_19581e27de,0.6547029458720032,0.0,past_visibility_peak,MONITOR,1,104,3543,2,0.06,6.6,0.0,0.0,1
29173,content_9f4f95e238e8,client_a88a7902cb,0.7353432990639589,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,28,286,3,1.05,17.0,0.0,0.0,1
29174,content_d19bea06a448,client_19581e27de,0.3709651223141856,0.0,past_visibility_peak,MONITOR,1,104,3685,12,0.33,2.8,0.0,0.0,1
29175,content_3db36d3c70db,client_7f2253d7e2,0.6713641061476385,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,26326,39,0.15,29.4,2.08,0.0,1
29176,content_1b942388fa47,client_8722616204,0.29328764020863285,0.0,inconsistent_traffic,MONITOR,1,104,7,0,0.0,47.1,0.0,0.0,0
29177,content_7d828ca2858e,client_6208ef0f77,0.6452934954565609,0.0,large_page_regression_risk,MONITOR,1,104,11128,35,0.31,11.0,2.63,0.0,0
29178,content_f847d7687414,client_19581e27de,0.184847373136079,0.0,inconsistent_traffic,MONITOR,0,22,22,0,0.0,45.7,0.0,0.0,1
29179,content_d4155589b206,client_4e07408562,0.5732035159851581,0.0,past_visibility_peak,MONITOR,0,14,6513,20,0.31,8.8,2.86,0.0,0
29180,content_64a096b95284,client_d029fa3a95,0.5527074516088728,0.0,content_depth_mismatch,MONITOR,0,20,105,0,0.0,12.0,0.0,0.0,0
29181,content_bfb389965d19,client_6208ef0f77,0.6057028778243275,0.0,past_visibility_peak,MONITOR,1,104,8176,16,0.2,20.1,2.67,0.0,0
29182,content_85ae8e8227b6,client_7f2253d7e2,0.651259043756691,0.0,past_visibility_peak,MONITOR,0,20,519,2,0.39,28.2,0.0,0.0,1
29183,content_93172cd5b05f,client_f369cb89fc,0.5564336181543701,0.0,aging_past_lifecycle_peak,MONITOR,0,20,65,0,0.0,25.2,0.0,0.0,1
29184,content_8ed11d98ed15,client_6208ef0f77,0.5566921016412538,0.0,large_page_regression_risk,MONITOR,1,104,9884,24,0.24,31.1,1.08,0.0,1
29185,content_bd8a682b7e9d,client_8527a891e2,0.4483737463431476,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,7.0,0.0,0.0,1
29186,content_654a1fa137a5,client_19581e27de,0.28952298284246414,0.0,large_page_regression_risk,MONITOR,0,22,42511,91,0.21,5.5,1.56,0.0,1
29187,content_f947529ce924,client_e629fa6598,0.4734506027501556,0.0,past_visibility_peak,MONITOR,0,22,3273,1,0.03,6.9,3.85,0.0,1
29188,content_22e383c67471,client_19581e27de,0.2486992309964759,0.0,inconsistent_traffic,MONITOR,0,22,477,0,0.0,58.0,0.0,0.0,1
29189,content_25eb20eddbcc,client_4ec9599fc2,0.541235273631508,0.0,past_visibility_peak,MONITOR,1,104,474,3,0.63,9.1,0.0,0.0,1
29190,content_2d6bc8e57b4c,client_3fdba35f04,0.817109696980844,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,3016,4,0.13,15.4,4.35,0.0,1
29191,content_1be1c6f083ce,client_4e07408562,0.28240694722726256,0.0,past_visibility_peak,MONITOR,1,104,13592,121,0.89,3.4,5.0,0.0,0
29192,content_62ef1f768dee,client_a88a7902cb,0.6477953112764057,0.0,aging_past_lifecycle_peak,MONITOR,0,20,126,0,0.0,5.6,0.0,0.0,1
29193,content_cff4f909408f,client_19581e27de,0.3815730238565734,0.0,past_visibility_peak,MONITOR,0,22,1073,0,0.0,35.7,0.0,0.0,0
29194,content_19f92ceb8175,client_8527a891e2,0.340035806578349,0.0,inconsistent_traffic,MONITOR,0,20,38,0,0.0,56.7,0.0,0.0,1
29195,content_0f23d8e71f55,client_a88a7902cb,0.613238984352548,0.0,inconsistent_traffic,MONITOR,0,28,19,0,0.0,11.8,0.0,0.0,0
29196,content_717e384286f7,client_19581e27de,0.42190448445856127,0.0,past_visibility_peak,MONITOR,0,22,7547,9,0.12,6.8,0.0,0.0,0
29197,content_88498b2b64cf,client_a88a7902cb,0.7213530583476421,0.0,inconsistent_traffic,SCHEDULE_REVIEW,0,20,178,0,0.0,8.8,0.0,0.0,1
29198,content_0942ed0b1ec1,client_7f2253d7e2,0.7208973303621358,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,106,10744,33,0.31,24.4,5.88,0.0,1
29199,content_b423d612ea06,client_8722616204,0.5331220734740151,0.0,aging_past_lifecycle_peak,MONITOR,0,8,25,0,0.0,6.6,0.0,0.0,0
29200,content_362b4a231f6a,client_8527a891e2,0.3932069094118718,0.0,inconsistent_traffic,MONITOR,0,20,53,0,0.0,59.5,0.0,0.0,0
29201,content_76292ba40ef7,client_19581e27de,0.5881988399658085,0.0,inconsistent_traffic,MONITOR,0,22,242,0,0.0,5.5,0.0,0.0,1
29202,content_9c9de366beb3,client_19581e27de,0.5505716885086795,0.0,past_visibility_peak,MONITOR,0,22,221,2,0.9,9.3,0.0,0.0,0
29203,content_eca3088b610c,client_3fdba35f04,0.6387775251041158,0.0,inconsistent_traffic,MONITOR,1,104,19,0,0.0,45.7,0.0,0.0,0
29204,content_5415da7011cc,client_19581e27de,0.5329515503854194,0.0,past_visibility_peak,MONITOR,1,104,57680,63,0.11,7.0,3.37,0.0,0
29205,content_1b0f294fc035,client_98a3ab7c34,0.47184096643070433,0.0,aging_past_lifecycle_peak,MONITOR,0,1,1,0,0.0,4.0,0.0,0.0,1
29206,content_4c6bf815c9d3,client_19581e27de,0.5906457410361299,0.0,inconsistent_traffic,MONITOR,1,104,74,0,0.0,6.8,0.0,0.0,1
29207,content_439c6a717f0f,client_3fdba35f04,0.5623448929998643,0.0,large_page_regression_risk,MONITOR,0,26,19493,54,0.28,9.2,1.46,0.0,1
29208,content_28ce9207afa4,client_8527a891e2,0.41219821873576734,0.0,content_depth_mismatch,MONITOR,1,104,5,0,0.0,10.0,0.0,0.0,1
29209,content_0d8b669dcf9d,client_2c624232cd,0.2532855662557796,0.0,inconsistent_traffic,MONITOR,0,22,148,0,0.0,71.6,0.0,0.0,0
29210,content_99e04bb14852,client_3fdba35f04,0.7583979720425401,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,3286,13,0.4,20.4,0.0,0.0,1
29211,content_e446ed72b5c1,client_4e07408562,0.35724548700384634,0.0,past_visibility_peak,MONITOR,0,20,14731,62,0.42,5.5,6.33,0.0,0
29212,content_9c7f00cab5de,client_19581e27de,0.5608845430355249,0.0,past_visibility_peak,MONITOR,1,104,271,0,0.0,55.9,0.0,0.0,0
29213,content_365f191de6d2,client_4e07408562,0.46885601102341595,0.0,past_visibility_peak,MONITOR,0,25,14707,24,0.16,11.7,9.52,0.0,0
29214,content_0740bfd4e671,client_98a3ab7c34,0.2702586721626309,0.0,aging_past_lifecycle_peak,MONITOR,0,1,4,0,0.0,1.8,0.0,0.0,0
29215,content_32f059e72389,client_349c41201b,0.6165912386407103,0.0,past_visibility_peak,MONITOR,0,20,9861,40,0.41,12.5,2.22,0.0,1
29216,content_536191893098,client_e629fa6598,0.39220836010748283,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,8.0,0.0,0.0,0
29217,content_f64da6f9371a,client_4e07408562,0.619370487246353,0.0,past_visibility_peak,MONITOR,0,7,1233,1,0.08,11.8,0.0,0.0,1
29218,content_f1428fdc2dce,client_19581e27de,0.7675081188395267,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,1490,2,0.13,4.8,0.0,0.0,1
29219,content_2c84f52bd1f9,client_bbb965ab0c,0.706573066677967,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,833,9,1.08,5.4,0.0,0.0,0
29220,content_f51dc9d78cce,client_d029fa3a95,0.5733853251554966,0.0,content_depth_mismatch,MONITOR,0,20,84,0,0.0,11.0,0.0,0.0,0
29221,content_797b9054d00d,client_19581e27de,0.2780608340692434,0.0,stale_content,MONITOR,1,104,40,0,0.0,45.8,0.0,0.0,1
29222,content_e23e866b0f59,client_d4735e3a26,0.11593607831684304,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,0.0,0.0,0.0,0
29223,content_d60e38848b10,client_3fdba35f04,0.3241503029668344,0.0,inconsistent_traffic,MONITOR,0,14,48,0,0.0,71.3,0.0,0.0,0
29224,content_2c97bd477deb,client_bbb965ab0c,0.7231235025011594,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,15,6298,14,0.22,4.6,5.0,0.0,1
29225,content_5dcd9c312d22,client_3fdba35f04,0.7934398608917806,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,1196,1,0.08,21.0,0.0,0.0,1
29226,content_ef93399e5ebf,client_19581e27de,0.5117021875650387,0.0,inconsistent_traffic,MONITOR,1,104,144,0,0.0,20.8,0.0,0.0,1
29227,content_03ed3468f07e,client_f369cb89fc,0.44577387819236,0.0,aging_past_lifecycle_peak,MONITOR,0,8,2,0,0.0,5.5,0.0,0.0,1
29228,content_4d9495c84a23,client_8722616204,0.4517458307318049,0.0,inconsistent_traffic,MONITOR,0,20,15,0,0.0,6.2,0.0,0.0,1
29229,content_5de10021e838,client_d4735e3a26,0.09238820665714866,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,0.0,0.0,0.0,0
29230,content_567461c6470e,client_19581e27de,0.5158849343048316,0.0,past_visibility_peak,MONITOR,0,22,1653,0,0.0,11.0,3.57,0.0,0
29231,content_430f0e467f3a,client_4e07408562,0.517732048178217,0.0,past_visibility_peak,MONITOR,0,7,7981,8,0.1,6.5,0.0,0.0,1
29232,content_d648504a6018,client_f74efabef1,0.3399707718291947,0.0,aging_past_lifecycle_peak,MONITOR,0,20,11,0,0.0,2.2,0.0,0.0,1
29233,content_7bc73a65fa2a,client_3fdba35f04,0.4929479364308922,0.0,inconsistent_traffic,MONITOR,0,8,2,0,0.0,36.5,0.0,0.0,1
29234,content_3ba1f3921482,client_d029fa3a95,0.6232750849669458,0.0,past_visibility_peak,MONITOR,0,20,497,0,0.0,19.1,0.0,0.0,1
29235,content_ae70d2fe8e63,client_4ec9599fc2,0.28486190428399244,0.0,inconsistent_traffic,MONITOR,1,104,316,0,0.0,7.1,0.0,0.0,0
29236,content_6a38de8106c1,client_4ec9599fc2,0.43800785499853495,0.0,weak_ranking_position,MONITOR,1,104,62,0,0.0,8.1,0.0,0.0,1
29237,content_69d02cbe3eea,client_19581e27de,0.5304263564797415,0.0,past_visibility_peak,MONITOR,0,22,1468,4,0.27,4.8,0.0,0.0,1
29238,content_59d0690545da,client_9400f1b21c,0.6448504160587687,0.0,past_visibility_peak,MONITOR,0,20,2176,3,0.14,12.0,0.0,0.0,1
29239,content_0c29c32f54c6,client_4fc82b26ae,0.591312876719058,0.0,inconsistent_traffic,MONITOR,0,20,216,0,0.0,10.6,20.0,0.0,0
29240,content_b9cad3fb2eb1,client_4e07408562,0.6318028712943199,0.0,past_visibility_peak,MONITOR,0,14,4535,11,0.24,23.1,0.0,0.0,0
29241,content_ab6ec28ded58,client_8722616204,0.25369681372987407,0.0,aging_past_lifecycle_peak,MONITOR,0,8,1,0,0.0,0.0,0.0,0.0,0
29242,content_93f08033d398,client_19581e27de,0.46104078156449046,0.0,inconsistent_traffic,MONITOR,0,22,173,0,0.0,21.7,0.0,0.0,1
29243,content_fe567d2072d2,client_25fc0e7096,0.18722916437800638,0.0,aging_past_lifecycle_peak,MONITOR,0,8,3,0,0.0,0.0,0.0,0.0,0
29244,content_6d713c80731b,client_19581e27de,0.49720867379733047,0.0,past_visibility_peak,MONITOR,0,20,9714,65,0.67,4.7,2.67,0.0,0
29245,content_d70f12056122,client_4e07408562,0.6056700820858434,0.0,past_visibility_peak,MONITOR,0,7,1676,0,0.0,36.9,0.0,0.0,1
29246,content_aeb1fee9525e,client_19581e27de,0.6340639115054345,0.0,past_visibility_peak,MONITOR,1,104,2319,10,0.43,6.1,12.5,0.0,1
29247,content_7bee28d5fccc,client_9f14025af0,0.27085791814393884,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,0.0,0.0,0.0,0
29248,content_192488282b56,client_6208ef0f77,0.6253815972418594,0.0,content_depth_mismatch,MONITOR,1,104,983,0,0.0,28.5,0.0,0.0,1
29249,content_6034ce79ea65,client_3fdba35f04,0.7356272662947996,0.0,inconsistent_traffic,SCHEDULE_REVIEW,1,104,179,0,0.0,17.4,0.0,0.0,1
29250,content_ef83ee08a8e0,client_6208ef0f77,0.451458343997599,0.0,large_page_regression_risk,MONITOR,1,104,3736,46,1.23,11.4,2.76,0.0,1
29251,content_fb88f899f570,client_25fc0e7096,0.18973844339695445,0.0,aging_past_lifecycle_peak,MONITOR,0,8,3,0,0.0,0.0,0.0,0.0,0
29252,content_843f4dd5213f,client_4e07408562,0.5822464638897615,0.0,past_visibility_peak,MONITOR,0,13,2489,4,0.16,26.8,20.0,0.0,1
29253,content_452f2aeeb390,client_2c624232cd,0.4839842751457698,0.0,past_visibility_peak,MONITOR,0,11,752,1,0.13,31.3,0.0,0.0,0
29254,content_73bc4d7d0d2b,client_d4735e3a26,0.12118557753889174,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,0.0,0.0,0.0,0
29255,content_72dd8a1abbf2,client_19581e27de,0.6621515706266979,0.0,inconsistent_traffic,MONITOR,1,104,164,0,0.0,17.6,0.0,0.0,1
29256,content_f5be0797b8fc,client_7f2253d7e2,0.7614858687439735,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,3314,19,0.57,7.9,5.26,0.0,1
29257,content_b7e5b7cf98e3,client_a88a7902cb,0.5059864542640561,0.0,aging_past_lifecycle_peak,MONITOR,0,20,233,0,0.0,76.6,0.0,0.0,1
29258,content_5b334c933fd1,client_7f2253d7e2,0.8195736655866027,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,967,0,0.0,17.6,0.0,0.0,1
29259,content_22b78f4c5997,client_3fdba35f04,0.6424694212349935,0.0,past_visibility_peak,MONITOR,0,14,1722,2,0.12,17.6,0.0,0.0,1
29260,content_833697cdd9e3,client_6208ef0f77,0.6621022903953148,0.0,content_depth_mismatch,MONITOR,1,104,752,0,0.0,3.6,0.0,0.0,1
29261,content_1a1fcc786521,client_e629fa6598,0.2323172676379152,0.0,inconsistent_traffic,MONITOR,0,22,30,0,0.0,28.0,0.0,0.0,1
29262,content_b74feecbc11b,client_3fdba35f04,0.7819546475425018,0.0,inconsistent_traffic,PRIORITY_REVIEW,1,104,296,0,0.0,34.5,0.0,0.0,1
29263,content_4e3394831910,client_3fdba35f04,0.7982094591592467,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,4679,6,0.13,37.9,0.98,0.0,1
29264,content_e3a34c1706cf,client_8527a891e2,0.6337520614749333,0.0,inconsistent_traffic,MONITOR,1,104,2,0,0.0,5.0,0.0,0.0,1
29265,content_f5c0d23cc327,client_8722616204,0.6513560027015622,0.0,aging_past_lifecycle_peak,MONITOR,0,20,38,0,0.0,8.7,0.0,0.0,1
29266,content_8bcca3dac8c2,client_6208ef0f77,0.5672560895297072,0.0,large_page_regression_risk,MONITOR,1,104,5983,3,0.05,28.2,1.49,0.0,1
29267,content_92d3c6b02835,client_349c41201b,0.7482687993781239,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,8,975,1,0.1,22.9,0.0,0.0,1
29268,content_a02644d1dd2d,client_d4735e3a26,0.2690102519997424,0.0,inconsistent_traffic,MONITOR,0,20,4,0,0.0,5.8,0.0,0.0,1
29269,content_26eb8cf5167c,client_4fc82b26ae,0.5352448975750553,0.0,weak_ranking_position,MONITOR,0,20,864,1,0.12,8.5,18.18,0.0,1
29270,content_c22fe8881622,client_8722616204,0.7687875836757557,0.0,aging_past_lifecycle_peak,PRIORITY_REVIEW,0,20,98,0,0.0,8.3,0.0,0.0,1
29271,content_c00005154fb7,client_3fdba35f04,0.6644729295081527,0.0,aging_past_lifecycle_peak,MONITOR,1,104,310,0,0.0,7.4,0.0,0.0,1
29272,content_f3d5781e6d92,client_d029fa3a95,0.5814008640917714,0.0,inconsistent_traffic,MONITOR,0,20,548,0,0.0,7.7,0.0,0.0,1
29273,content_92a8128ff78c,client_19581e27de,0.7117976669327192,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,104,33964,50,0.15,5.1,0.0,0.0,0
29274,content_bc09378360ac,client_8527a891e2,0.339047477691535,0.0,aging_past_lifecycle_peak,MONITOR,0,20,58,0,0.0,71.8,0.0,0.0,1
29275,content_182836721d18,client_8b940be7fb,0.6690671404323524,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,8348,60,0.72,5.1,2.7,0.0,0
29276,content_b9dbe33df3ad,client_d029fa3a95,0.5731453318545515,0.0,inconsistent_traffic,MONITOR,0,20,96,0,0.0,12.9,0.0,0.0,0
29277,content_9e097477170b,client_a88a7902cb,0.6199519111611883,0.0,past_visibility_peak,MONITOR,0,28,1054,1,0.09,60.9,0.0,0.0,1
29278,content_26cd947799ca,client_f74efabef1,0.6337704712155083,0.0,aging_past_lifecycle_peak,MONITOR,0,20,54,0,0.0,3.2,0.0,0.0,1
29279,content_4614cad64754,client_4ec9599fc2,0.4106639939766397,0.0,weak_ranking_position,MONITOR,1,104,18,0,0.0,4.9,0.0,0.0,1
29280,content_ee9cff20f623,client_6208ef0f77,0.7680717887597677,0.0,content_depth_mismatch,PRIORITY_REVIEW,1,104,8468,6,0.07,31.2,0.85,0.0,1
29281,content_d77e888445e9,client_3fdba35f04,0.8100374574682713,0.0,past_visibility_peak,PRIORITY_REVIEW,1,104,1225,1,0.08,23.6,0.0,0.0,1
29282,content_0f0ea13afe3d,client_e29c9c180c,0.48145883002869866,0.0,inconsistent_traffic,MONITOR,0,20,1,0,0.0,8.0,0.0,0.0,0
29283,content_69886e60a715,client_f74efabef1,0.7528013445903216,0.0,past_visibility_peak,SCHEDULE_REVIEW,0,20,3241,6,0.19,5.8,0.0,0.0,1
29284,content_5b2a1bcda1a8,client_25fc0e7096,0.19897659558006914,0.0,content_depth_mismatch,MONITOR,0,8,3,0,0.0,0.0,0.0,0.0,0
29285,content_27ced01c8647,client_349c41201b,0.6068501839337201,0.0,aging_past_lifecycle_peak,MONITOR,0,20,2860,16,0.56,17.2,0.0,0.0,0
29286,content_47b34667627e,client_9400f1b21c,0.6543929624217825,0.0,past_visibility_peak,MONITOR,0,20,1065,4,0.38,6.3,0.0,0.0,0
29287,content_4fe68329e821,client_f369cb89fc,0.49318071699739935,0.0,aging_past_lifecycle_peak,MONITOR,0,20,17,0,0.0,7.6,0.0,0.0,0
29288,content_ba1816e329f1,client_4ec9599fc2,0.49570988465328597,0.0,past_visibility_peak,MONITOR,1,104,11175,18,0.16,8.7,5.33,0.0,0
29289,content_7a07910f943b,client_3fdba35f04,0.7893238700143878,0.0,past_visibility_peak,PRIORITY_REVIEW,0,14,2288,5,0.22,12.7,0.0,0.0,0
29290,content_523bc5d9822c,client_d4735e3a26,0.06373880004237155,0.0,inconsistent_traffic,MONITOR,3,20,4,1,25.0,1.3,0.0,0.0,0
29291,content_fdb35f9a488f,client_349c41201b,0.6823411234878086,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,1003,4,0.4,16.6,0.0,0.0,1
29292,content_89c0c6af0ca5,client_7f2253d7e2,0.9399330458705278,0.0,large_page_regression_risk,PRIORITY_REVIEW,0,20,66358,904,1.36,4.4,1.83,0.0,1
29293,content_a4aefcab337c,client_4ec9599fc2,0.18976238702821133,0.0,inconsistent_traffic,MONITOR,1,104,338,0,0.0,67.2,0.0,0.0,0
29294,content_e0e412fa582f,client_f74efabef1,0.3394430137091966,0.0,past_visibility_peak,MONITOR,0,8,1719,10,0.58,8.9,0.0,0.0,1
29295,content_724688762165,client_d029fa3a95,0.5740943057062672,0.0,weak_ranking_position,MONITOR,0,20,230,0,0.0,7.7,0.0,0.0,0
29296,content_b921f8c3a97a,client_624b60c58c,0.42573243356429735,0.0,content_depth_mismatch,MONITOR,0,20,22,0,0.0,6.9,0.0,0.0,1
29297,content_365bef061d93,client_d4735e3a26,0.09899795516173177,0.0,weak_ranking_position,MONITOR,0,20,1,0,0.0,0.0,0.0,0.0,0
29298,content_5f809692e49a,client_6208ef0f77,0.5864876101953513,0.0,content_depth_mismatch,MONITOR,1,104,5526,13,0.24,29.9,0.0,0.0,1
29299,content_621742583ef6,client_3fdba35f04,0.7165579058672995,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,19,435,0,0.0,15.5,0.0,0.0,1
29300,content_d4e08c44af3e,client_2c624232cd,0.31453402396769803,0.0,past_visibility_peak,MONITOR,0,22,250,0,0.0,57.4,5.56,0.0,0
29301,content_02ab208bfb70,client_8527a891e2,0.43379769769417253,0.0,aging_past_lifecycle_peak,MONITOR,0,20,8,0,0.0,31.8,0.0,0.0,1
29302,content_ecb2091324ce,client_25fc0e7096,0.19257143025673548,0.0,aging_past_lifecycle_peak,MONITOR,0,6,3,0,0.0,0.0,0.0,0.0,0
29303,content_3d2f6bab9b73,client_7f2253d7e2,0.7657590671187479,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,5412,6,0.11,5.5,11.11,0.0,1
29304,content_95975193eb9f,client_19581e27de,0.43696345602292325,0.0,inconsistent_traffic,MONITOR,0,22,168,0,0.0,33.4,0.0,0.0,0
29305,content_a34a439edbcc,client_d4735e3a26,0.32524940173392813,0.0,inconsistent_traffic,MONITOR,0,20,19,0,0.0,6.7,0.0,0.0,0
29306,content_a92dcc3b0d17,client_19581e27de,0.6365524175751835,0.0,past_visibility_peak,MONITOR,1,104,39731,91,0.23,4.2,1.28,0.0,1
29307,content_e9f2b8cc1474,client_a88a7902cb,0.7719453835618167,0.0,past_visibility_peak,PRIORITY_REVIEW,0,20,1420,3,0.21,8.7,0.0,0.0,1
29308,content_f99c91e948eb,client_349c41201b,0.7287536165544771,0.0,aging_past_lifecycle_peak,SCHEDULE_REVIEW,0,20,261,0,0.0,6.9,0.0,0.0,1
29309,content_614c48f8740f,client_19581e27de,0.6738642154158221,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,104,11806,24,0.2,5.0,0.0,0.0,0
29310,content_0050598a9d4c,client_6208ef0f77,0.5961434917831648,0.0,large_page_regression_risk,MONITOR,1,104,14828,77,0.52,17.6,0.91,0.0,0
29311,content_f39a7d9ceafb,client_6208ef0f77,0.7916440920750328,0.0,content_depth_mismatch,PRIORITY_REVIEW,1,104,2417,0,0.0,7.9,0.0,0.0,1
29312,content_9966ef29469c,client_8722616204,0.6233378149234282,0.0,content_depth_mismatch,MONITOR,0,8,18,0,0.0,6.4,0.0,0.0,1
29313,content_51a718ca71a8,client_6208ef0f77,0.642660609068663,0.0,past_visibility_peak,MONITOR,0,20,4786,12,0.25,21.2,0.0,0.0,0
29314,content_e2171fbafaaf,client_98a3ab7c34,0.5929989961394956,0.0,inconsistent_traffic,MONITOR,0,1,39,0,0.0,15.2,0.0,0.0,1
29315,content_d8820e82e457,client_19581e27de,0.48292229747799237,0.0,past_visibility_peak,MONITOR,1,104,27938,49,0.18,7.3,0.0,0.0,1
29316,content_a1e415b7aacb,client_a88a7902cb,0.633913724442971,0.0,inconsistent_traffic,MONITOR,0,28,83,0,0.0,15.3,0.0,0.0,1
29317,content_c9dca4c09ae3,client_6208ef0f77,0.65176955883408,0.0,content_depth_mismatch,MONITOR,1,104,11943,7,0.06,41.3,3.17,0.0,0
29318,content_909187e02d37,client_d029fa3a95,0.6657339930216969,0.0,content_depth_mismatch,MONITOR,0,20,131,0,0.0,18.1,0.0,0.0,1
29319,content_b44f15e5c278,client_19581e27de,0.698954876725881,0.0,past_visibility_peak,SCHEDULE_REVIEW,1,104,1502,0,0.0,14.7,0.0,0.0,1
